rho7.6   80Fe+Pb N=  81  V[A^3]= 1021.4061 rho[g/cc]=  7.6000 T[K]=   3000  P[GPa]=     1.594  0.194 E[Ha]= -20.48568800  0.00784700  t=  6.19  3.71  
rho7.7   80Fe+Pb N=  81  V[A^3]= 1008.1411 rho[g/cc]=  7.7000 T[K]=   3000  P[GPa]=     2.988  0.251 E[Ha]= -20.56273500  0.01154300  t=  5.13  3.08  
rho7.8   80Fe+Pb N=  81  V[A^3]=  995.2162 rho[g/cc]=  7.8000 T[K]=   3000  P[GPa]=     4.759  0.220 E[Ha]= -20.62056700  0.00997900  t=  5.34  3.20  
rho7.9   80Fe+Pb N=  81  V[A^3]=  982.6185 rho[g/cc]=  7.9000 T[K]=   3000  P[GPa]=     6.989  0.168 E[Ha]= -20.64763300  0.01110700  t=  5.43  3.26  
rho8.0   80Fe+Pb N=  81  V[A^3]=  970.3358 rho[g/cc]=  8.0000 T[K]=   3000  P[GPa]=     8.417  0.250 E[Ha]= -20.72341300  0.01049600  t=  4.85  2.91  
rho8.2   80Fe+Pb N=  81  V[A^3]=  946.6691 rho[g/cc]=  8.2000 T[K]=   3000  P[GPa]=    12.526  0.202 E[Ha]= -20.79296600  0.01226800  t=  4.72  2.83  
rho8.5   80Fe+Pb N=  81  V[A^3]=  913.2572 rho[g/cc]=  8.5000 T[K]=   3000  P[GPa]=    19.463  0.387 E[Ha]= -20.88129500  0.02354400  t=  4.13  2.48  
rho8.6   80Fe+Pb N=  81  V[A^3]=  902.6380 rho[g/cc]=  8.6000 T[K]=   3000  P[GPa]=    21.859  0.294 E[Ha]= -20.91357800  0.01811300  t=  4.39  2.64  
rho8.8   80Fe+Pb N=  81  V[A^3]=  882.1235 rho[g/cc]=  8.8000 T[K]=   3000  P[GPa]=    27.194  0.216 E[Ha]= -20.93041100  0.01509000  t=  2.95  1.77  
rho9.0   80Fe+Pb N=  81  V[A^3]=  862.5207 rho[g/cc]=  9.0000 T[K]=   3000  P[GPa]=    32.611  0.247 E[Ha]= -20.95276100  0.01606000  t=  1.79  1.07  
