Liq110 80Fe rho[g/cc]= 7.00000 V[A^3]= 1059.80326 P[GPa]= 46.36740 0.02660 T[K]=   4000 F_cmc-F0[Ha/cell]= 6.15016 F0_with_corr[Ha/cell]= -13.62028 F[Ha/cell]=-7.47012 0.10000 G[Ha/cell]= 3.80125 0.10000
Liq110 80Fe rho[g/cc]= 7.10000 V[A^3]= 1044.87646 P[GPa]= 48.30120 0.02920 T[K]=   4000 F_cmc-F0[Ha/cell]= 6.29907 F0_with_corr[Ha/cell]= -13.60591 F[Ha/cell]=-7.30684 0.10000 G[Ha/cell]= 4.26925 0.10000
Liq110 80Fe rho[g/cc]= 7.20000 V[A^3]= 1030.36428 P[GPa]= 50.20890 0.02900 T[K]=   4000 F_cmc-F0[Ha/cell]= 6.44990 F0_with_corr[Ha/cell]= -13.59174 F[Ha/cell]=-7.14184 0.10000 G[Ha/cell]= 4.72433 0.10000
Liq110 80Fe rho[g/cc]= 7.25000 V[A^3]= 1023.25832 P[GPa]= 51.24340 0.03090 T[K]=   4000 F_cmc-F0[Ha/cell]= 6.52412 F0_with_corr[Ha/cell]= -13.58472 F[Ha/cell]=-7.06060 0.10000 G[Ha/cell]= 4.96654 0.10000
Liq110 80Fe rho[g/cc]= 7.30000 V[A^3]= 1016.24970 P[GPa]= 52.21300 0.02740 T[K]=   4000 F_cmc-F0[Ha/cell]= 6.60010 F0_with_corr[Ha/cell]= -13.57776 F[Ha/cell]=-6.97765 0.10000 G[Ha/cell]= 5.19312 0.10000
Liq110 80Fe rho[g/cc]= 7.40000 V[A^3]= 1002.51660 P[GPa]= 54.33300 0.02890 T[K]=   4000 F_cmc-F0[Ha/cell]= 6.75412 F0_with_corr[Ha/cell]= -13.56397 F[Ha/cell]=-6.80985 0.10000 G[Ha/cell]= 5.68394 0.10000
Liq110 80Fe rho[g/cc]= 7.50000 V[A^3]= 989.14971 P[GPa]= 56.47290 0.03120 T[K]=   4000 F_cmc-F0[Ha/cell]= 6.91117 F0_with_corr[Ha/cell]= -13.55037 F[Ha/cell]=-6.63920 0.10000 G[Ha/cell]= 6.17351 0.10000
Liq110 80Fe rho[g/cc]= 7.60000 V[A^3]= 976.13458 P[GPa]= 58.66690 0.03150 T[K]=   4000 F_cmc-F0[Ha/cell]= 7.06906 F0_with_corr[Ha/cell]= -13.53695 F[Ha/cell]=-6.46788 0.10000 G[Ha/cell]= 6.66747 0.10000
Liq110 80Fe rho[g/cc]= 7.85000 V[A^3]= 945.04749 P[GPa]= 64.34810 0.03340 T[K]=   4000 F_cmc-F0[Ha/cell]= 7.47474 F0_with_corr[Ha/cell]= -13.50415 F[Ha/cell]=-6.02941 0.10000 G[Ha/cell]= 7.91912 0.10000
Liq110 80Fe rho[g/cc]= 8.00000 V[A^3]= 927.32785 P[GPa]= 68.03910 0.03480 T[K]=   4000 F_cmc-F0[Ha/cell]= 7.72461 F0_with_corr[Ha/cell]= -13.48497 F[Ha/cell]=-5.76036 0.10000 G[Ha/cell]= 8.71172 0.10000
Liq110 80Fe rho[g/cc]= 8.10000 V[A^3]= 915.87936 P[GPa]= 70.47830 0.03540 T[K]=   4000 F_cmc-F0[Ha/cell]= 7.89392 F0_with_corr[Ha/cell]= -13.47238 F[Ha/cell]=-5.57846 0.10000 G[Ha/cell]= 9.22737 0.10000
Liq110 80Fe rho[g/cc]= 8.20000 V[A^3]= 904.71010 P[GPa]= 73.17080 0.03840 T[K]=   4000 F_cmc-F0[Ha/cell]= 8.06337 F0_with_corr[Ha/cell]= -13.45994 F[Ha/cell]=-5.39657 0.10000 G[Ha/cell]= 9.78743 0.10000
Liq110 80Fe rho[g/cc]= 8.30000 V[A^3]= 893.80998 P[GPa]= 75.83920 0.04470 T[K]=   4000 F_cmc-F0[Ha/cell]= 8.24041 F0_with_corr[Ha/cell]= -13.44766 F[Ha/cell]=-5.20725 0.10000 G[Ha/cell]= 10.34087 0.10000
Liq110 80Fe rho[g/cc]= 8.50000 V[A^3]= 872.77916 P[GPa]= 81.35310 0.03690 T[K]=   4000 F_cmc-F0[Ha/cell]= 8.59476 F0_with_corr[Ha/cell]= -13.42353 F[Ha/cell]=-4.82877 0.10000 G[Ha/cell]= 11.45734 0.10000
Liq110 80Fe rho[g/cc]= 8.60000 V[A^3]= 862.63056 P[GPa]= 84.18060 0.03990 T[K]=   4000 F_cmc-F0[Ha/cell]= 8.77232 F0_with_corr[Ha/cell]= -13.41168 F[Ha/cell]=-4.63936 0.10000 G[Ha/cell]= 12.01684 0.10000
Liq110 80Fe rho[g/cc]= 8.70000 V[A^3]= 852.71527 P[GPa]= 87.04850 0.04280 T[K]=   4000 F_cmc-F0[Ha/cell]= 8.95772 F0_with_corr[Ha/cell]= -13.39996 F[Ha/cell]=-4.44224 0.10000 G[Ha/cell]= 12.58343 0.10000
Liq110 80Fe rho[g/cc]= 8.80000 V[A^3]= 843.02532 P[GPa]= 90.19600 0.04400 T[K]=   4000 F_cmc-F0[Ha/cell]= 9.14188 F0_with_corr[Ha/cell]= -13.38838 F[Ha/cell]=-4.24650 0.10000 G[Ha/cell]= 13.19431 0.10000
Liq110 80Fe rho[g/cc]= 9.00000 V[A^3]= 824.29143 P[GPa]= 96.26440 0.04930 T[K]=   4000 F_cmc-F0[Ha/cell]= 9.52233 F0_with_corr[Ha/cell]= -13.36561 F[Ha/cell]=-3.84327 0.10000 G[Ha/cell]= 14.35732 0.10000
Liq110 80Fe rho[g/cc]= 9.10000 V[A^3]= 815.23328 P[GPa]= 99.44100 0.05320 T[K]=   4000 F_cmc-F0[Ha/cell]= 9.71326 F0_with_corr[Ha/cell]= -13.35441 F[Ha/cell]=-3.64115 0.10000 G[Ha/cell]= 14.95343 0.10000
Liq110 80Fe rho[g/cc]= 9.20000 V[A^3]= 806.37205 P[GPa]= 102.84350 0.04910 T[K]=   4000 F_cmc-F0[Ha/cell]= 9.90817 F0_with_corr[Ha/cell]= -13.34333 F[Ha/cell]=-3.43517 0.10000 G[Ha/cell]= 15.58662 0.10000
Liq110 80Fe rho[g/cc]= 9.30000 V[A^3]= 797.70138 P[GPa]= 106.31330 0.05200 T[K]=   4000 F_cmc-F0[Ha/cell]= 10.10508 F0_with_corr[Ha/cell]= -13.33238 F[Ha/cell]=-3.22729 0.10000 G[Ha/cell]= 16.22482 0.10000
Liq110 80Fe rho[g/cc]= 9.50000 V[A^3]= 780.90767 P[GPa]= 113.45150 0.05150 T[K]=   4000 F_cmc-F0[Ha/cell]= 10.50858 F0_with_corr[Ha/cell]= -13.31082 F[Ha/cell]=-2.80224 0.10000 G[Ha/cell]= 17.51894 0.10000
Liq110 80Fe rho[g/cc]= 9.60000 V[A^3]= 772.77321 P[GPa]= 116.90730 0.05320 T[K]=   4000 F_cmc-F0[Ha/cell]= 10.71125 F0_with_corr[Ha/cell]= -13.30020 F[Ha/cell]=-2.58895 0.10000 G[Ha/cell]= 18.13309 0.10000
Liq110 80Fe rho[g/cc]= 9.70000 V[A^3]= 764.80648 P[GPa]= 120.60760 0.05830 T[K]=   4000 F_cmc-F0[Ha/cell]= 10.91884 F0_with_corr[Ha/cell]= -13.28970 F[Ha/cell]=-2.37086 0.10000 G[Ha/cell]= 18.78668 0.10000
Liq110 80Fe rho[g/cc]= 9.80000 V[A^3]= 757.00233 P[GPa]= 124.42630 0.06070 T[K]=   4000 F_cmc-F0[Ha/cell]= 11.12817 F0_with_corr[Ha/cell]= -13.27931 F[Ha/cell]=-2.15114 0.10000 G[Ha/cell]= 19.45356 0.10000
Liq110 80Fe rho[g/cc]= 10.00000 V[A^3]= 741.86228 P[GPa]= 132.35670 0.05960 T[K]=   4000 F_cmc-F0[Ha/cell]= 11.54994 F0_with_corr[Ha/cell]= -13.25884 F[Ha/cell]=-1.70890 0.10000 G[Ha/cell]= 20.81316 0.10000
Liq110 80Fe rho[g/cc]= 10.30000 V[A^3]= 720.25464 P[GPa]= 144.73600 0.05680 T[K]=   4000 F_cmc-F0[Ha/cell]= 12.21020 F0_with_corr[Ha/cell]= -13.22888 F[Ha/cell]=-1.01869 0.10000 G[Ha/cell]= 22.89253 0.10000
