0.0490769 0 0 0 0 0 0 0 0 0 
0.147231 0 0 0 0 0 0 0 0 0 
0.245384 0 0 0 0 0 0 0 0 0 
0.343538 0 0 0 0 0 0 0 0 0 
0.441692 0 0 0 0 0 0 0 0 0 
0.539845 0 0 0 0 0 0 0 0 0 
0.637999 0 0 0 0 0 0 0 0 0 
0.736153 0 0 0 0 0 0 0 0 0 
0.834307 0 0 0 0 0 0 0 0 0 
0.93246 0 0 0 0 0 0 0 0 0 
1.03061 0 0 0 0 0 0 0 0 0 
1.12877 0 0 0 0 0 0 0 0 0 
1.22692 0 0 0 0 0 0.000715839 0 0.00133623 0 
1.32508 0 0 0 0 0 0.0525381 0 0.00253689 0 
1.42323 0 0 0.00148976 0 0 0.855229 0 0.00631375 0.0800215 
1.52138 0 0 0.0498238 0 0 3.3639 0 0.00707777 0.393375 
1.61954 0 0 0.34707 0 0 5.15263 0 0.0106293 1.29525 
1.71769 0 0 1.08003 0 0 4.45361 0 0.011398 2.39065 
1.81584 0 0 1.96579 0 0 2.92564 0 0.0315134 2.63091 
1.914 0 0.00108133 2.37323 0 0.00461369 1.72184 0 0.0824266 2.73903 
2.01215 0 0.00962124 2.40856 0 0.0104366 1.078 0.229605 0.205324 2.08476 
2.1103 0.0192933 0.0416605 2.11056 0.056931 0.052503 0.706361 0.512379 0.415719 1.50654 
2.20846 0.0531389 0.109924 1.74336 0.262085 0.138623 0.512942 0.970363 0.707616 1.09413 
2.30661 0.122842 0.274137 1.41719 0.629435 0.187705 0.427228 1.19533 1.06128 0.824713 
2.40477 0.264283 0.519736 1.16042 0.949957 0.311293 0.405708 1.08332 1.37448 0.720595 
2.50292 0.421147 0.807989 1.04157 1.14168 0.526827 0.374378 0.946062 1.612 0.59581 
2.60107 0.549449 1.15319 0.914896 1.14148 0.760984 0.396532 1.31324 1.76763 0.62767 
2.69923 0.828262 1.39385 0.808826 1.28618 0.957992 0.448802 1.33114 1.74885 0.652458 
2.79738 1.0068 1.6595 0.768469 1.52559 1.19797 0.47553 1.63359 1.66638 0.747226 
2.89553 1.18517 1.82558 0.734822 1.64066 1.36562 0.535185 1.24751 1.54952 0.653815 
2.99369 1.28572 1.90522 0.737953 1.55017 1.49602 0.593196 1.47708 1.4139 0.717119 
3.09184 1.35393 2.01054 0.727348 1.43232 1.49834 0.6789 1.28644 1.28438 0.802951 
3.19 1.45587 1.97205 0.741018 1.4722 1.47746 0.758964 1.50543 1.16413 0.724131 
3.28815 1.42459 1.89632 0.767957 1.29378 1.29938 0.812887 1.42081 1.05687 0.774718 
3.3863 1.42047 1.7269 0.785422 1.22447 1.10869 0.89997 1.29357 0.985142 0.950381 
3.48446 1.35156 1.53929 0.817238 1.29917 0.972045 0.992818 1.24522 0.911128 0.931693 
3.58261 1.26019 1.36154 0.865015 1.07998 0.893943 1.03941 1.14994 0.851094 1.0789 
3.68076 1.31252 1.25549 0.928867 1.0715 0.846073 1.10689 0.887456 0.813844 1.08757 
3.77892 1.21198 1.12403 0.973514 0.932218 0.83071 1.16923 0.895965 0.816328 1.09052 
