0.0919109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.275733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.459555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.643376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.827198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.01102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.19484 0 0 0 0 0 0 0 0 0 0 0.000436069 5.90644e-05 0 0 0.00484522 0.000642878 0 0 
1.37866 0 0 0 0 0.000655394 0.000118129 0 0 0 0 0.572815 0.103304 0 0 0.0186059 0.00392798 0 0 
1.56249 0 0 0 0 0.183199 0.0425165 0 0 0 0 5.06088 1.27456 0 0 0.0173544 0.0078624 0 0 
1.74631 0 0 0 0 1.42348 0.45394 0 0 0 0 4.67675 2.62626 0 0 0.0206401 0.0137062 0.0288825 0.00834777 
1.93013 0 0 0.0011956 0.000137817 2.42881 1.31135 0 0 0.00291498 0.00031501 1.86803 3.2857 0 0 0.0731161 0.0389906 0.418507 0.156088 
2.11395 0.0173164 0.00224445 0.0351739 0.00500079 2.11821 2.20821 0 0 0.0306834 0.00429201 0.752314 3.60424 0 0 0.304137 0.165136 1.1703 0.651599 
2.29777 0.0983629 0.0173059 0.218243 0.0406462 1.51252 2.96477 0.0347163 0.00567018 0.243657 0.041601 0.410633 3.80964 0.0221799 0.00362262 0.792073 0.553242 1.37984 1.34179 
2.48159 0.284209 0.0680619 0.635988 0.161797 1.09928 3.60607 0.109142 0.0264609 0.551221 0.140042 0.334647 4.00486 0.156271 0.0333911 1.3694 1.33582 1.32482 2.11466 
2.66542 0.555156 0.18243 1.122 0.408352 0.865175 4.18831 0.191375 0.0685147 0.828481 0.310718 0.359127 4.24654 0.392069 0.119546 1.69584 2.45378 1.24418 2.95196 
2.84924 0.948464 0.405694 1.54361 0.795932 0.745157 4.7613 0.440985 0.179241 1.16793 0.585643 0.433279 4.57972 0.647991 0.282249 1.67498 3.71548 1.21771 3.88833 
3.03306 1.2071 0.727674 1.78105 1.30268 0.719408 5.38815 0.794391 0.405261 1.39089 0.956647 0.532478 5.04369 0.992573 0.564656 1.41594 4.92407 1.09813 4.84517 
3.21688 1.37701 1.14083 1.84362 1.89271 0.741655 6.11507 1.06204 0.745157 1.35516 1.36325 0.649384 5.68017 1.4213 1.01953 1.19143 6.06799 0.927071 5.75382 
3.4007 1.41675 1.61586 1.69411 2.49861 0.784903 6.97478 1.25466 1.19389 1.14025 1.74557 0.783097 6.5379 1.62326 1.60009 1.05064 7.19528 0.906513 6.74673 
3.58453 1.36156 2.12307 1.44847 3.07417 0.837127 7.99347 1.29103 1.70688 0.91338 2.08582 0.944402 7.68714 1.95379 2.37644 0.933336 8.30787 0.920393 7.86675 
3.76835 1.25031 2.63782 1.16259 3.58471 0.923072 9.23489 1.28151 2.26965 0.824882 2.42542 1.07646 9.13484 1.79189 3.16333 0.86634 9.44921 0.919705 9.10364 
3.95217 1.16233 3.16416 0.983914 4.05996 1.0338 10.7641 1.25672 2.87667 0.812163 2.7932 1.16895 10.864 1.58052 3.92676 0.851768 10.6835 0.938692 10.4922 
4.13599 1.06335 3.69151 0.872266 4.52138 1.12238 12.5824 1.13322 3.47614 0.787956 3.18397 1.22464 12.848 1.25321 4.5897 0.854524 12.0396 1.01841 12.1421 
4.31981 0.975738 4.21937 0.803085 4.9848 1.17117 14.6521 1.11609 4.12018 0.853894 3.64591 1.20269 14.9734 1.0443 5.19231 0.867172 13.5408 1.05891 14.0134 
