0.0496713 0 0 0 0 0 0 0 0 0 
0.149014 0 0 0 0 0 0 0 0 0 
0.248357 0 0 0 0 0 0 0 0 0 
0.347699 0 0 0 0 0 0 0 0 0 
0.447042 0 0 0 0 0 0 0 0 0 
0.546385 0 0 0 0 0 0 0 0 0 
0.645727 0 0 0 0 0 0 0 0 0 
0.74507 0 0 0 0 0 0 0 0 0 
0.844413 0 0 0 0 0 0 0 0 0 
0.943755 0 0 0 0 0 0 0 0 0 
1.0431 0 0 0 0 0 0 0 0 0 
1.14244 0 0 0 0 0 0 0 0 0 
1.24178 0 0 0 0 0 0.000325855 0 0.00130342 0 
1.34113 0 0 0 0 0 0.0873091 0 0.00745038 0 
1.44047 0 0 0.00411734 0 0 1.24634 0 0.00702369 0 
1.53981 0 0 0.0723856 0 0 3.98789 0 0.00960903 0 
1.63915 0 0 0.484572 0 0 5.30093 0 0.00860464 0 
1.7385 0 0 1.35988 0 0 4.23913 0 0.0103658 0.00665184 
1.83784 0 0 2.17208 0 0 2.73799 0 0.0353171 0.0714279 
1.93718 0.000875077 0.00225606 2.48031 0 0.00525046 1.66073 0 0.0975086 0.363246 
2.03652 0.015836 0.00983567 2.32517 0 0.0277131 0.991187 0 0.224007 0.729104 
2.13587 0.0442721 0.033744 1.99373 0 0.0385132 0.668214 0 0.459947 1.06659 
2.23521 0.107142 0.117238 1.66785 0.0246493 0.159728 0.49359 0 0.754471 1.44153 
2.33455 0.183483 0.301804 1.35957 0.0564912 0.282004 0.422877 0.0564912 1.13902 1.5266 
2.43389 0.331804 0.575486 1.12074 0.151765 0.483708 0.376931 0.118502 1.46872 1.4989 
2.53324 0.559364 0.833625 0.965874 0.297466 0.67963 0.378148 0.189994 1.65751 1.68069 
2.63258 0.801092 1.20039 0.851096 0.319868 0.869094 0.412456 0.367848 1.76423 1.50345 
2.73192 0.998023 1.50609 0.749413 0.508252 1.08185 0.433186 0.735976 1.73829 1.49148 
2.83127 1.156 1.67325 0.707815 0.645293 1.24265 0.471522 1.21684 1.6676 1.29084 
2.93061 1.21873 1.77111 0.700008 0.879056 1.36768 0.522921 1.33794 1.52186 1.15003 
3.02995 1.34744 1.79531 0.731823 1.20738 1.45602 0.597806 1.43276 1.37773 1.01234 
3.12929 1.46365 1.91174 0.727681 1.17471 1.49501 0.692824 1.55957 1.22158 1.07928 
3.22864 1.60293 1.88918 0.744454 1.33512 1.40554 0.747516 1.61986 1.09949 1.08835 
3.32798 1.54766 1.73499 0.797854 1.37114 1.25453 0.839067 1.71365 1.01426 1.01345 
3.42732 1.47379 1.6362 0.829116 1.58011 1.12708 0.918582 1.78771 0.961877 0.842233 
3.52666 1.47366 1.5228 0.860186 1.40025 1.06633 0.984153 1.78151 0.916834 0.796748 
3.62601 1.3683 1.29987 0.912119 1.48758 0.985098 1.06617 1.63371 0.862101 0.822209 
3.72535 1.22175 1.16181 0.949249 1.36582 0.852089 1.12019 1.50692 0.831094 0.811111 
3.82469 1.17483 1.03762 0.979966 1.11645 0.790328 1.17288 1.47092 0.816595 0.869874 
3.92403 1.15065 0.955456 1.05197 1.14943 0.822276 1.20192 1.3398 0.80938 0.875231 
4.02338 1.05061 0.866154 1.1016 1.18391 0.819303 1.22694 1.36272 0.824161 0.879999 
4.12272 0.95054 0.830532 1.14301 1.09494 0.816142 1.2143 1.35074 0.8236 0.928491 
