6.12297 0.687295 11.3874 0.62445 12.3897 0.566481 37.7528 0.642746 12.0534 0.642015 11.499 0.584099 37.6146 0.542565 12.2283 0.592744 37.0535 0.592173 37.4663 
6.30574 0.587714 12.0726 0.519824 13.0361 0.508409 39.6891 0.548785 12.7358 0.535183 12.123 0.520056 39.5952 0.476811 12.8213 0.501134 38.9231 0.507206 39.398 
6.48852 0.476494 12.6608 0.446233 13.6237 0.440894 41.467 0.446423 13.3236 0.451874 12.6808 0.458819 41.4454 0.451549 13.4159 0.427245 40.6108 0.466722 41.2801 
6.67129 0.391775 13.172 0.374749 14.1453 0.379171 43.0833 0.463743 13.9691 0.363421 13.155 0.390183 43.1087 0.382701 13.9486 0.366461 42.1411 0.406932 43.0148 
6.85407 0.326332 13.6215 0.288683 14.5695 0.317878 44.5137 0.381703 14.53 0.29934 13.5674 0.32388 44.566 0.363438 14.4826 0.307114 43.4948 0.315344 44.4337 
7.03684 0.24762 13.981 0.227027 14.9211 0.258918 45.7417 0.250276 14.9176 0.260846 13.9461 0.259475 45.7967 0.275698 14.9095 0.251572 44.6636 0.253842 45.6376 
7.21962 0.195588 14.2799 0.1791 15.213 0.192978 46.7051 0.195082 15.2356 0.19635 14.2462 0.199987 46.7951 0.22495 15.2762 0.198114 45.6325 0.199115 46.6317 
7.4024 0.145604 14.5139 0.137951 15.4494 0.138088 47.4298 0.168033 15.5235 0.146279 14.4812 0.137045 47.5143 0.150029 15.5333 0.14466 46.3762 0.153367 47.4366 
7.58517 0.0943289 14.673 0.0968 15.6236 0.0939661 47.9476 0.111451 15.7241 0.1057 14.6595 0.0890088 48.0048 0.0970735 15.708 0.0995503 46.9136 0.094655 47.9582 
7.76795 0.0642494 14.7867 0.0704839 15.7566 0.0637782 48.3162 0.0536452 15.8253 0.0760116 14.794 0.0585944 48.3435 0.0508352 15.804 0.0702248 47.3112 0.0685658 48.3545 
7.95072 0.0447698 14.8696 0.0490736 15.8537 0.0421817 48.5716 0.0321874 15.889 0.0465905 14.8803 0.0399904 48.5856 0.0409658 15.8849 0.0480688 47.5963 0.041271 48.6044 
8.1335 0.0291209 14.9261 0.0292474 15.9142 0.0290642 48.7558 0.0222135 15.9349 0.0283649 14.9353 0.027942 48.7626 0.0203494 15.927 0.0305595 47.7859 0.0273904 48.7779 
8.31627 0.0180879 14.9628 0.0200313 15.9575 0.0178425 48.874 0.0158987 15.9693 0.0172063 14.9702 0.0175438 48.8788 0.0125555 15.9542 0.0172057 47.8976 0.0141187 48.8714 
8.49905 0.0104422 14.9849 0.01127 15.983 0.0104695 48.9464 0.00739774 15.986 0.00945583 14.9903 0.00998173 48.9479 0.012946 15.9834 0.00925976 47.9604 0.00973204 48.9388 
8.68182 0.00563528 14.9974 0.00527882 15.9954 0.00511683 48.9833 0.00259041 15.9921 0.00323574 14.9974 0.00515717 48.9851 0.00531716 15.996 0.00394915 47.9883 0.00509735 48.9756 
8.8646 0.00102003 14.9997 0.0016551 15.9995 0.00182149 48.997 0.0029424 15.9994 0.000880541 14.9994 0.00172274 48.9981 0.00163467 16 0.00138424 47.9985 0.002861 48.9971 
9.04737 0.000117174 15 0.000207931 16 0.00037663 49 0.000251086 16 0.000234347 15 0.000242119 49 0 16 0.000197282 48 0.000368943 49 
