5 -34.4829
10 -18.5739
15 18.1139
20 5.96285
25 -7.60515
30 -0.67988
35 4.909
40 -9.8184
45 -4.22993
50 0.13213
55 -6.79768
60 -11.121
65 -2.4191
70 -4.17696
75 -1.712
80 -5.99441
85 -0.54837
