Liq110 80Fe rho[g/cc]= 8.70000 V[A^3]= 852.71527 P[GPa]= 91.89350 0.04340 T[K]=   5000 F_cmc-F0[Ha/cell]= 9.62011 F0_with_corr[Ha/cell]= -17.17395 F[Ha/cell]=-7.55383 0.10000 G[Ha/cell]= 10.41946 0.10000
Liq110 80Fe rho[g/cc]= 8.80000 V[A^3]= 843.02532 P[GPa]= 94.98970 0.04490 T[K]=   5000 F_cmc-F0[Ha/cell]= 9.81208 F0_with_corr[Ha/cell]= -17.15947 F[Ha/cell]=-7.34739 0.10000 G[Ha/cell]= 11.02036 0.10000
Liq110 80Fe rho[g/cc]= 9.00000 V[A^3]= 824.29143 P[GPa]= 101.28880 0.04680 T[K]=   5000 F_cmc-F0[Ha/cell]= 10.20662 F0_with_corr[Ha/cell]= -17.13100 F[Ha/cell]=-6.92438 0.10000 G[Ha/cell]= 12.22617 0.10000
Liq110 80Fe rho[g/cc]= 9.15000 V[A^3]= 810.77845 P[GPa]= 106.28910 0.04840 T[K]=   5000 F_cmc-F0[Ha/cell]= 10.50924 F0_with_corr[Ha/cell]= -17.11006 F[Ha/cell]=-6.60082 0.10000 G[Ha/cell]= 13.16568 0.10000
Liq110 80Fe rho[g/cc]= 9.30000 V[A^3]= 797.70138 P[GPa]= 111.52670 0.04950 T[K]=   5000 F_cmc-F0[Ha/cell]= 10.81359 F0_with_corr[Ha/cell]= -17.08947 F[Ha/cell]=-6.27588 0.10000 G[Ha/cell]= 14.13013 0.10000
Liq110 80Fe rho[g/cc]= 9.40000 V[A^3]= 789.21519 P[GPa]= 115.08420 0.04730 T[K]=   5000 F_cmc-F0[Ha/cell]= 11.02099 F0_with_corr[Ha/cell]= -17.07592 F[Ha/cell]=-6.05493 0.10000 G[Ha/cell]= 14.77799 0.10000
Liq110 80Fe rho[g/cc]= 9.50000 V[A^3]= 780.90767 P[GPa]= 118.65520 0.05000 T[K]=   5000 F_cmc-F0[Ha/cell]= 11.23259 F0_with_corr[Ha/cell]= -17.06251 F[Ha/cell]=-5.82992 0.10000 G[Ha/cell]= 15.42333 0.10000
Liq110 80Fe rho[g/cc]= 9.70000 V[A^3]= 764.80648 P[GPa]= 126.21110 0.05230 T[K]=   5000 F_cmc-F0[Ha/cell]= 11.65613 F0_with_corr[Ha/cell]= -17.03612 F[Ha/cell]=-5.37999 0.10000 G[Ha/cell]= 16.76054 0.10000
Liq110 80Fe rho[g/cc]= 9.90000 V[A^3]= 749.35584 P[GPa]= 134.06280 0.05540 T[K]=   5000 F_cmc-F0[Ha/cell]= 12.09061 F0_with_corr[Ha/cell]= -17.01027 F[Ha/cell]=-4.91966 0.10000 G[Ha/cell]= 18.12315 0.10000
Liq110 80Fe rho[g/cc]= 10.00000 V[A^3]= 741.86228 P[GPa]= 138.16060 0.05570 T[K]=   5000 F_cmc-F0[Ha/cell]= 12.31046 F0_with_corr[Ha/cell]= -16.99754 F[Ha/cell]=-4.68708 0.10000 G[Ha/cell]= 18.82259 0.10000
