Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 2.25000 V[A^3]= 1350.14242 P[GPa]= 9.22130 0.04410 T[K]=   5000 F_cmc-F0[Ha/cell]= -2.38303 F0_with_corr[Ha/cell]= -17.38028 F[Ha/cell]= -19.76332 0.10000 G[Ha/cell]= -16.90763 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 2.30000 V[A^3]= 1320.79150 P[GPa]= 9.94050 0.04470 T[K]=   5000 F_cmc-F0[Ha/cell]= -2.34287 F0_with_corr[Ha/cell]= -17.35175 F[Ha/cell]= -19.69461 0.10000 G[Ha/cell]= -16.68312 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 2.40000 V[A^3]= 1265.75852 P[GPa]= 11.22610 0.04630 T[K]=   5000 F_cmc-F0[Ha/cell]= -2.26552 F0_with_corr[Ha/cell]= -17.29649 F[Ha/cell]= -19.56201 0.10000 G[Ha/cell]= -16.30275 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 2.50000 V[A^3]= 1215.12818 P[GPa]= 12.77690 0.05260 T[K]=   5000 F_cmc-F0[Ha/cell]= -2.17981 F0_with_corr[Ha/cell]= -17.24349 F[Ha/cell]= -19.42329 0.10000 G[Ha/cell]= -15.86217 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 2.57746 V[A^3]= 1178.61079 P[GPa]= 13.98300 0.05340 T[K]=   5000 F_cmc-F0[Ha/cell]= -2.10848 F0_with_corr[Ha/cell]= -17.20387 F[Ha/cell]= -19.31234 0.10000 G[Ha/cell]= -15.53219 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 2.70000 V[A^3]= 1125.11868 P[GPa]= 16.17230 0.06100 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.98304 F0_with_corr[Ha/cell]= -17.14356 F[Ha/cell]= -19.12660 0.10000 G[Ha/cell]= -14.95301 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 2.77572 V[A^3]= 1094.42431 P[GPa]= 17.55090 0.05980 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.90092 F0_with_corr[Ha/cell]= -17.10765 F[Ha/cell]= -19.00856 0.10000 G[Ha/cell]= -14.60277 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 2.90000 V[A^3]= 1047.52429 P[GPa]= 20.18110 0.06600 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.75856 F0_with_corr[Ha/cell]= -17.05078 F[Ha/cell]= -18.80934 0.10000 G[Ha/cell]= -13.96039 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 2.97399 V[A^3]= 1021.46269 P[GPa]= 21.68500 0.06860 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.66445 F0_with_corr[Ha/cell]= -17.01807 F[Ha/cell]= -18.68251 0.10000 G[Ha/cell]= -13.60185 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 3.10000 V[A^3]= 979.94208 P[GPa]= 24.95170 0.07490 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.49629 F0_with_corr[Ha/cell]= -16.96419 F[Ha/cell]= -18.46048 0.10000 G[Ha/cell]= -12.85207 0.10000
