Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 4.40000 V[A^3]= 690.41374 P[GPa]= 72.85770 0.12990 T[K]=   4000 F_cmc-F0[Ha/cell]= 0.10128 F0_with_corr[Ha/cell]= -12.85991 F[Ha/cell]=-12.75864 0.10000 G[Ha/cell]= -1.22082 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 4.50000 V[A^3]= 675.07121 P[GPa]= 77.77330 0.12060 T[K]=   4000 F_cmc-F0[Ha/cell]= 0.34127 F0_with_corr[Ha/cell]= -12.83657 F[Ha/cell]=-12.49531 0.10000 G[Ha/cell]= -0.45274 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 4.60000 V[A^3]= 660.39575 P[GPa]= 84.31410 0.12810 T[K]=   4000 F_cmc-F0[Ha/cell]= 0.59253 F0_with_corr[Ha/cell]= -12.81374 F[Ha/cell]=-12.22121 0.10000 G[Ha/cell]= 0.55034 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 4.70000 V[A^3]= 646.34477 P[GPa]= 90.94900 0.15340 T[K]=   4000 F_cmc-F0[Ha/cell]= 0.84770 F0_with_corr[Ha/cell]= -12.79140 F[Ha/cell]=-11.94371 0.10000 G[Ha/cell]= 1.53975 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 4.80000 V[A^3]= 632.87926 P[GPa]= 97.15430 0.12700 T[K]=   4000 F_cmc-F0[Ha/cell]= 1.12258 F0_with_corr[Ha/cell]= -12.76953 F[Ha/cell]=-11.64695 0.10000 G[Ha/cell]= 2.45638 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 4.90000 V[A^3]= 619.96335 P[GPa]= 105.26720 0.14750 T[K]=   4000 F_cmc-F0[Ha/cell]= 1.39707 F0_with_corr[Ha/cell]= -12.74812 F[Ha/cell]=-11.35104 0.10000 G[Ha/cell]= 3.61814 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 5.00000 V[A^3]= 607.56409 P[GPa]= 112.66640 0.16080 T[K]=   4000 F_cmc-F0[Ha/cell]= 1.69334 F0_with_corr[Ha/cell]= -12.72713 F[Ha/cell]=-11.03379 0.10000 G[Ha/cell]= 4.66714 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 5.10000 V[A^3]= 595.65107 P[GPa]= 120.83700 0.15550 T[K]=   4000 F_cmc-F0[Ha/cell]= 1.97933 F0_with_corr[Ha/cell]= -12.70656 F[Ha/cell]=-10.72723 0.10000 G[Ha/cell]= 5.78215 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 5.15000 V[A^3]= 589.86805 P[GPa]= 124.90120 0.16520 T[K]=   4000 F_cmc-F0[Ha/cell]= 2.13524 F0_with_corr[Ha/cell]= -12.69643 F[Ha/cell]=-10.56119 0.10000 G[Ha/cell]= 6.33779 0.10000
Liq110 16Mg+16Si+49O+Pb rho[g/cc]= 5.20000 V[A^3]= 584.19624 P[GPa]= 129.38590 0.16460 T[K]=   4000 F_cmc-F0[Ha/cell]= 2.29636 F0_with_corr[Ha/cell]= -12.68639 F[Ha/cell]=-10.39003 0.10000 G[Ha/cell]= 6.94740 0.10000
