Liq110 16Mg+16Si+49O+Fe rho[g/cc]= 2.15000 V[A^3]= 1296.04167 P[GPa]= 5.80510 0.04300 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.54776 F0_with_corr[Ha/cell]= -17.29605 F[Ha/cell]= -18.84381 0.10000 G[Ha/cell]= -17.11810 0.10000
Liq110 16Mg+16Si+49O+Fe rho[g/cc]= 2.20000 V[A^3]= 1266.58618 P[GPa]= 6.10060 0.04460 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.53713 F0_with_corr[Ha/cell]= -17.26620 F[Ha/cell]= -18.80333 0.10000 G[Ha/cell]= -17.03099 0.10000
Liq110 16Mg+16Si+49O+Fe rho[g/cc]= 2.25000 V[A^3]= 1238.43982 P[GPa]= 6.45580 0.05770 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.52692 F0_with_corr[Ha/cell]= -17.23702 F[Ha/cell]= -18.76393 0.10000 G[Ha/cell]= -16.93008 0.10000
Liq110 16Mg+16Si+49O+Fe rho[g/cc]= 2.30000 V[A^3]= 1211.51722 P[GPa]= 6.87100 0.04990 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.51229 F0_with_corr[Ha/cell]= -17.20848 F[Ha/cell]= -18.72077 0.10000 G[Ha/cell]= -16.81141 0.10000
Liq110 16Mg+16Si+49O+Fe rho[g/cc]= 2.35000 V[A^3]= 1185.74026 P[GPa]= 7.18200 0.05260 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.49881 F0_with_corr[Ha/cell]= -17.18056 F[Ha/cell]= -18.67937 0.10000 G[Ha/cell]= -16.72604 0.10000
Liq110 16Mg+16Si+49O+Fe rho[g/cc]= 2.40000 V[A^3]= 1161.03733 P[GPa]= 7.79810 0.05750 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.48533 F0_with_corr[Ha/cell]= -17.15322 F[Ha/cell]= -18.63855 0.10000 G[Ha/cell]= -16.56185 0.10000
Liq110 16Mg+16Si+49O+Fe rho[g/cc]= 2.50000 V[A^3]= 1114.59584 P[GPa]= 8.76360 0.06440 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.44428 F0_with_corr[Ha/cell]= -17.10022 F[Ha/cell]= -18.54450 0.10000 G[Ha/cell]= -16.30403 0.10000
Liq110 16Mg+16Si+49O+Fe rho[g/cc]= 2.60000 V[A^3]= 1071.72677 P[GPa]= 9.93860 0.06990 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.40833 F0_with_corr[Ha/cell]= -17.04930 F[Ha/cell]= -18.45763 0.10000 G[Ha/cell]= -16.01449 0.10000
Liq110 16Mg+16Si+49O+Fe rho[g/cc]= 2.70000 V[A^3]= 1032.03319 P[GPa]= 11.14990 0.06610 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.36119 F0_with_corr[Ha/cell]= -17.00029 F[Ha/cell]= -18.36148 0.10000 G[Ha/cell]= -15.72209 0.10000
Liq110 16Mg+16Si+49O+Fe rho[g/cc]= 2.80000 V[A^3]= 995.17486 P[GPa]= 12.53430 0.07420 T[K]=   5000 F_cmc-F0[Ha/cell]= -1.31107 F0_with_corr[Ha/cell]= -16.95307 F[Ha/cell]= -18.26415 0.10000 G[Ha/cell]= -15.40301 0.10000
