0.0474507 0 0 0 0 0 0 0 0 0 
0.142352 0 0 0 0 0 0 0 0 0 
0.237254 0 0 0 0 0 0 0 0 0 
0.332155 0 0 0 0 0 0 0 0 0 
0.427057 0 0 0 0 0 0 0 0 0 
0.521958 0 0 0 0 0 0 0 0 0 
0.61686 0 0 0 0 0 0 0 0 0 
0.711761 0 0 0 0 0 0 0 0 0 
0.806663 0 0 0 0 0 0 0 0 0 
0.901564 0 0 0 0 0 0 0 0 0 
0.996465 0 0 0 0 0 0 0 0 0 
1.09137 0 0 0 0 0 0 0 0 0 
1.18627 0 0 0 0 0 0 0 0.000685096 0 
1.28117 0 0 0 0 0 0.00458175 0 0.00176221 0 
1.37607 0 0 0.000305525 0 0 0.250989 0 0.00443011 0.00733259 
1.47097 0 0 0.0109629 0 0 1.89029 0 0.00316408 0.0748684 
1.56587 0 0 0.136744 0 0 4.18118 0 0.00389348 0.609742 
1.66078 0 0 0.681517 0 0 4.74182 0 0.00622342 1.40384 
1.75568 0 0 1.58316 0 0 3.60085 0 0.0180835 2.24135 
1.85058 0 0.000388085 2.29937 0.0289771 0 2.35365 0.0476052 0.0545185 2.35263 
1.94548 0.007741 0.00128757 2.50431 0.0468206 0.000749129 1.47135 0.294033 0.130919 2.1153 
2.04038 0.0242917 0.00798135 2.31072 0.098756 0.026789 0.98061 0.490374 0.300252 1.82806 
2.13528 0.0721393 0.0454758 1.99592 0.222326 0.0887231 0.677163 0.820896 0.576645 1.43872 
2.23018 0.129602 0.13228 1.62754 0.360587 0.172169 0.508376 1.16015 0.940351 1.12111 
2.32509 0.236382 0.321102 1.33826 0.535005 0.264705 0.429621 1.1736 1.32742 0.96939 
2.41999 0.36524 0.567635 1.11442 0.710547 0.47854 0.420231 1.37388 1.6174 0.78735 
2.51489 0.625285 0.880077 0.95231 0.894438 0.721229 0.418626 1.28898 1.79652 0.721004 
2.60979 0.834186 1.21698 0.851521 1.09078 0.987673 0.456688 1.3333 1.81198 0.771484 
2.70469 1.08639 1.5404 0.779194 1.27821 1.19196 0.482677 1.61932 1.75664 0.798041 
2.79959 1.28366 1.7801 0.718185 1.22559 1.4332 0.538321 1.50236 1.65148 0.729205 
2.89449 1.44862 1.90608 0.702018 1.3327 1.46194 0.582969 1.37501 1.48889 0.751527 
2.9894 1.5283 1.95254 0.700865 1.39937 1.53624 0.640397 1.4549 1.32814 0.782801 
3.0843 1.5625 1.90951 0.716667 1.28328 1.59866 0.719419 1.62683 1.20724 0.780148 
3.1792 1.52326 1.877 0.723406 1.26253 1.58237 0.784986 1.5992 1.09949 0.819699 
3.2741 1.49162 1.81148 0.736525 1.05748 1.32426 0.84705 1.46949 1.00163 0.854284 
3.369 1.46174 1.68792 0.774943 1.22422 1.15993 0.923969 1.51904 0.926233 0.977748 
3.4639 1.42316 1.47657 0.832677 1.20593 1.02162 0.979051 1.30519 0.864692 0.96639 
3.55881 1.32312 1.33251 0.860066 1.10553 0.946443 1.05908 1.14751 0.838795 1.01918 
3.65371 1.24424 1.18526 0.908028 1.04566 0.922843 1.11986 1.06478 0.80579 1.09039 
3.74861 1.20417 1.0551 0.95348 0.992379 0.904896 1.17266 0.90308 0.800852 1.06405 
3.84351 1.13866 0.914316 1.00568 0.926703 0.864667 1.21439 0.989091 0.799893 1.08722 
3.93841 1.15496 0.843076 1.06208 0.972167 0.82539 1.23732 0.934231 0.800713 1.08933 
4.03331 1.01322 0.776469 1.11624 0.80624 0.802114 1.24194 0.889043 0.816172 1.13032 
4.12821 0.930674 0.736319 1.16737 0.874431 0.847918 1.24386 0.911039 0.841395 1.15991 
4.22312 0.89377 0.758282 1.19369 0.882481 0.8484 1.18926 0.826829 0.87996 1.18092 
4.31802 0.870633 0.728789 1.21596 0.942218 0.862775 1.13265 0.838034 0.92868 1.12214 
4.41292 0.8599 0.718578 1.19095 1.01025 0.944166 1.08678 0.775439 0.973911 1.05787 
4.50782 0.812818 0.732122 1.16212 0.948629 0.956188 1.06076 0.836985 1.00933 1.10574 
4.60272 0.806731 0.743217 1.12661 0.940368 1.02296 1.0165 0.933341 1.04713 1.09132 
4.69762 0.83011 0.775678 1.0837 0.977935 1.07988 0.975988 0.896012 1.09542 1.00634 
4.79252 0.86802 0.833793 1.05196 1.0217 1.06269 0.945612 0.942676 1.12741 1.01254 
4.88743 0.894987 0.883014 1.01279 1.04265 1.11232 0.90743 0.930465 1.15411 0.952664 
4.98233 0.883724 0.933074 0.982057 1.06872 1.09842 0.907248 1.03987 1.14382 0.916439 
5.07723 0.92067 0.984138 0.95692 1.03381 1.15693 0.89362 0.991186 1.15049 0.914291 
5.17213 0.981402 1.00066 0.927022 1.05745 1.19946 0.892417 1.06407 1.13328 0.899394 
5.26703 1.00421 1.08113 0.922467 1.18094 1.22512 0.90778 1.01457 1.11759 0.929279 
5.36193 1.04825 1.11756 0.923534 1.12471 1.19134 0.919317 0.993034 1.09706 0.873969 
5.45683 1.07646 1.1176 0.92276 1.13284 1.16547 0.934922 1.02594 1.074 0.925156 
5.55174 1.15394 1.13283 0.939032 1.0282 1.18998 0.945623 1.07328 1.04298 0.975366 
5.64664 1.16182 1.13497 0.929121 1.10799 1.16757 0.953875 1.05329 1.02199 0.993898 
5.74154 1.14693 1.12291 0.943008 1.01124 1.13904 0.977115 1.01919 0.999775 0.980346 
5.83644 1.1631 1.11031 0.944264 1.03523 1.12098 0.994101 0.967588 0.981702 1.01016 
5.93134 1.16498 1.10749 0.963478 1.08298 1.06771 1.02122 0.957025 0.961433 1.00744 
6.02624 1.15344 1.06496 0.97323 1.09345 1.05616 1.03646 0.966556 0.960252 1.03799 
6.12115 1.12345 1.05989 0.989421 1.16502 1.08255 1.03849 1.0108 0.953311 1.04139 
6.21605 1.12801 1.02559 1.00558 1.09889 1.04576 1.04673 1.00439 0.946461 1.03758 
6.31095 1.10467 1.00084 1.01378 1.01998 1.02525 1.06085 1.00699 0.946372 1.0316 
6.40585 1.0881 0.991877 1.02215 1.0565 1.00349 1.05527 1.08311 0.961773 1.03009 
6.50075 1.06808 0.992226 1.03378 1.06246 0.997912 1.04265 1.02874 0.97241 1.00265 
6.59565 1.06043 0.998255 1.04533 0.999019 0.992544 1.04163 1.0691 0.983245 0.98954 
